5000 | 6700 | SYN | 152 | 2022-11-21 00:51:48,614
6700 | 5000 | ACK | 152 | 2022-11-21 00:51:48,615
5000 | 6700 | ACK | 152 | 2022-11-21 00:51:48,615
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,618
7003 | 5000 | ACK | 232 | 2022-11-21 00:51:48,618
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,618
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,620
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,621
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,622
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,623
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,624
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,625
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,627
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,628
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,629
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,630
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,631
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,633
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,634
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,635
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,636
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,638
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,639
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,640
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,641
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,642
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,643
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,645
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,646
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,647
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,648
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,649
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,651
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,652
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,653
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,654
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,655
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,656
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,658
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,659
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,660
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,661
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,662
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,664
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,665
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,666
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,667
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,668
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,669
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,671
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,672
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,673
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,674
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,675
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,677
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,678
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,679
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,680
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,681
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,683
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,684
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,685
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,686
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,687
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,689
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,690
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,691
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,692
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,693
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,695
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,696
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,697
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,698
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,699
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,700
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,702
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,703
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,704
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,705
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,706
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,708
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,709
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,710
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,711
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,712
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,714
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,715
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,716
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,717
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,718
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,720
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,721
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,722
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,723
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,724
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,725
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,727
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,728
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,729
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,730
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,732
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,733
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,734
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,735
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,736
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,738
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,739
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,740
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,741
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,742
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,744
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,745
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,746
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,747
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,748
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,749
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,751
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,752
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,753
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,754
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,755
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,757
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,758
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,759
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,760
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,761
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,762
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,764
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,765
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,766
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,767
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,768
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,769
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,771
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,772
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,773
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,774
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,775
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,777
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,778
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,779
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,780
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,781
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,782
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,784
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,785
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,786
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,787
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,788
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,789
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,791
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,792
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,793
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,794
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,795
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,796
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,798
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,799
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,800
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,801
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,802
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,803
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,805
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,806
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,807
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,808
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,809
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,810
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,812
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,813
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,814
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,815
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,816
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,817
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,818
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,820
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,821
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,822
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,823
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,824
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,826
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,827
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,828
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,829
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,830
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,831
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,833
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,834
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,835
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,836
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,837
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,838
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,839
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,841
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,842
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,843
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,844
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,845
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,847
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,848
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,849
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,850
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,851
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,852
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,853
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,855
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,856
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,857
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,858
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,859
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,860
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,862
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,863
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,864
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,865
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,866
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,867
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,869
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,870
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,871
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,872
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,873
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,874
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,876
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,877
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,878
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,879
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,880
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,881
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,883
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,884
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,885
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,886
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,887
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,888
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,890
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,891
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,892
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,893
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,894
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,895
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,897
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,898
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,899
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,900
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,901
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,902
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,904
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,905
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,906
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,907
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,908
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,909
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,911
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,912
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,913
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,914
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,915
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,916
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,918
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,919
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,920
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,921
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,922
5000 | 7003 | DATA | 8000 | 2022-11-21 00:51:48,923
